1484870400.0,32059.5,32407.0,379938.0
1485129600.0,32028.5,32373.5,361582.0
1485216000.0,31978.5,32310.0,296728.0
1485388800.0,31943.0,32270.0,409657.0
1485475200.0,31909.5,32219.5,394109.0
1485734400.0,31881.0,32197.0,378129.0
1485820800.0,31798.5,32111.0,518933.0
1485907200.0,31691.0,32027.5,470044.0
1485993600.0,31626.5,31976.5,440488.0
1486080000.0,31528.0,31882.5,456948.0
1486339200.0,31447.5,31797.0,339349.0
1486425600.0,31395.0,31727.5,361183.0
1486512000.0,31367.0,31689.5,346476.0
1486598400.0,31329.5,31653.0,358346.0
1486684800.0,31292.0,31602.0,387797.0
1486944000.0,31270.5,31556.5,289380.0
1487030400.0,31276.0,31537.5,609961.0
1487116800.0,31242.5,31496.5,541519.0
1487203200.0,31157.0,31416.0,524086.0
1487289600.0,31076.0,31363.0,474320.0
1487548800.0,31037.0,31318.5,234630.0
1487635200.0,31000.0,31285.0,462072.0
1487721600.0,30956.5,31243.0,440936.0
1487808000.0,30888.5,31197.0,481542.0
1487894400.0,30815.0,31130.0,455445.0
1488326400.0,30793.0,31134.5,216172.0
1488412800.0,30788.5,31148.5,580615.0
1488499200.0,30819.0,31194.0,582964.0
1488758400.0,30893.5,31277.0,419466.0
1488844800.0,30970.0,31344.0,398193.0
1488931200.0,31019.0,31384.5,595320.0
1489017600.0,31077.5,31475.5,626897.0
1489104000.0,31167.5,31583.5,640696.0
1489363200.0,31263.5,31690.5,455995.0
1489449600.0,31357.5,31788.0,497168.0
1489536000.0,31435.0,31842.0,691279.0
1489622400.0,31433.5,31886.0,532500.0
1489708800.0,31417.5,31839.0,438043.0
1489968000.0,31381.0,31792.0,464936.0
1490054400.0,31336.0,31755.0,620341.0
1490140800.0,31272.5,31705.5,596979.0
1490227200.0,31217.0,31621.5,603009.0
1490313600.0,31137.5,31555.0,597182.0
1490572800.0,31092.0,31506.0,556051.0
1490659200.0,31061.0,31472.5,501138.0
1490745600.0,31012.5,31422.0,439512.0
