1482451200.0,21.01,21.39,5261100.0
1482710400.0,21.21,21.91,1404900.0
1482796800.0,21.8,22.18,3565200.0
1482883200.0,22.01,22.45,3454300.0
1482969600.0,22.19,22.75,4695500.0
1483315200.0,22.37,22.86,1968200.0
1483401600.0,22.33,22.76,7578900.0
1483488000.0,22.59,23.44,4156300.0
1483574400.0,23.24,23.6,5457100.0
1483660800.0,23.14,23.52,3692400.0
1483920000.0,23.23,23.55,15490200.0
1484006400.0,22.42,23.15,5447600.0
1484092800.0,22.8,23.19,5684200.0
1484179200.0,22.48,23.19,9465100.0
1484265600.0,23.59,24.0,5499200.0
1484524800.0,23.06,23.81,3489000.0
1484611200.0,23.02,23.48,4969400.0
1484697600.0,23.1,23.65,4305300.0
1484784000.0,23.34,23.68,4024100.0
1484870400.0,23.04,23.6,9854700.0
1485129600.0,23.41,23.97,8134300.0
1485216000.0,23.94,25.0,8073200.0
1485388800.0,24.25,25.31,13530500.0
1485475200.0,25.03,26.04,5372200.0
1485734400.0,25.52,25.96,5857700.0
1485820800.0,24.59,25.39,5544300.0
1485907200.0,24.65,25.32,5422800.0
1485993600.0,25.35,25.84,6384700.0
1486080000.0,24.81,25.6,8189300.0
1486339200.0,24.65,25.77,6117600.0
1486425600.0,24.29,25.63,4222000.0
1486512000.0,24.51,25.02,4427600.0
1486598400.0,24.47,25.21,6273900.0
1486684800.0,24.67,25.31,6443400.0
1486944000.0,24.83,25.6,4891200.0
1487030400.0,25.3,25.78,6112600.0
1487116800.0,25.11,25.68,9181000.0
1487203200.0,25.65,26.24,17075400.0
1487289600.0,25.23,26.83,10704800.0
1487548800.0,26.39,27.05,5008800.0
1487635200.0,26.75,27.28,7416100.0
1487721600.0,27.2,27.67,6848600.0
1487808000.0,27.43,27.96,8672300.0
1487894400.0,26.97,28.28,6558500.0
1488326400.0,26.41,27.22,5667600.0
1488412800.0,26.94,27.64,6869400.0
1488499200.0,27.0,27.48,11083600.0
1488758400.0,27.18,28.41,9013700.0
1488844800.0,28.19,28.65,5244800.0
1488931200.0,28.11,28.75,7208900.0
1489017600.0,27.53,28.26,4361900.0
1489104000.0,27.13,27.8,5800500.0
1489363200.0,27.35,28.15,3756000.0
1489449600.0,27.46,27.98,6685800.0
1489536000.0,27.62,28.32,9560800.0
1489622400.0,27.1,28.12,5606000.0
1489708800.0,27.21,28.1,11239600.0
1489968000.0,26.7,27.84,7900300.0
1490054400.0,26.29,27.27,7459500.0
1490140800.0,25.96,27.15,8935700.0
1490227200.0,25.98,27.19,5524400.0
1490313600.0,26.61,27.22,4658800.0
1490572800.0,26.86,27.34,4026500.0
1490659200.0,26.63,27.2,4578500.0
1490745600.0,26.78,27.19,9363200.0
1490832000.0,26.91,28.0,6485500.0
1490918400.0,27.69,28.29,6740900.0
1491177600.0,27.51,27.86,3616900.0
1491264000.0,27.4,27.99,5840500.0
1491350400.0,27.43,27.94,4717700.0
1491436800.0,27.04,27.96,5927000.0
1491523200.0,26.42,27.35,5302000.0
1491782400.0,26.12,27.06,7670900.0
1491868800.0,26.35,26.78,9432700.0
1491955200.0,26.49,27.09,10781900.0
1492041600.0,26.29,26.78,11792500.0
1492387200.0,24.98,26.24,9579100.0
1492473600.0,25.09,26.26,7814000.0
1492560000.0,25.81,26.67,6003800.0
1492646400.0,25.4,26.6,4440300.0
1492992000.0,25.35,26.01,7612500.0
1493078400.0,25.8,26.49,5000300.0
1493164800.0,25.97,26.53,6477600.0
1493251200.0,26.21,26.88,6237200.0
1493337600.0,26.24,26.86,4030000.0
1493683200.0,26.42,27.0,8039400.0
1493769600.0,26.81,27.73,4171300.0
1493856000.0,27.17,27.72,7508400.0
1493942400.0,26.42,27.63,4939300.0
1494201600.0,26.45,27.26,4718800.0
1494288000.0,26.29,26.99,4863300.0
1494374400.0,26.25,26.9,5546200.0
1494460800.0,26.78,27.22,13913400.0
1494547200.0,27.35,28.45,10554000.0
1494806400.0,28.09,28.89,6125600.0
1494892800.0,28.16,28.87,8676000.0
1494979200.0,28.19,28.48,6459800.0
1495065600.0,27.27,28.18,32807400.0
1495152000.0,20.57,24.29,17764200.0
1495411200.0,22.66,23.6,13585000.0
1495497600.0,21.34,22.6,8589100.0
1495584000.0,21.93,22.35,12026100.0
1495670400.0,22.67,23.36,9155800.0
1495756800.0,22.35,23.13,10097200.0
1496016000.0,22.83,23.82,3607700.0
1496102400.0,23.2,23.62,4359900.0
1496188800.0,23.53,23.89,10402000.0
1496275200.0,23.1,24.02,6161800.0
1496361600.0,22.87,23.65,7162500.0
1496620800.0,22.84,23.45,5525600.0
1496707200.0,22.49,23.14,9224700.0
1496793600.0,22.59,23.57,7351100.0
1496880000.0,23.47,23.78,6608700.0
1496966400.0,22.84,23.34,7728900.0
1497225600.0,22.63,23.45,8004300.0
1497312000.0,22.1,22.86,7621100.0
1497398400.0,22.23,22.67,10030200.0
1497571200.0,22.39,23.01,17949300.0
1497830400.0,22.44,22.93,6367100.0
1497916800.0,22.17,22.85,10073600.0
