1482451200.0,13.5,13.74,12320500.0
1482710400.0,13.77,14.18,2846800.0
1482796800.0,14.07,14.24,8009900.0
1482883200.0,14.02,14.29,6846900.0
1482969600.0,14.14,14.57,7686400.0
1483315200.0,14.36,14.67,2068700.0
1483401600.0,14.43,14.62,16810000.0
1483488000.0,14.63,15.15,9079500.0
1483574400.0,15.04,15.26,14749200.0
1483660800.0,15.08,15.59,9345100.0
1483920000.0,15.25,15.54,10735100.0
1484006400.0,15.24,15.6,7833300.0
1484092800.0,15.41,15.74,7706700.0
1484179200.0,15.36,15.66,14378600.0
1484265600.0,15.73,15.96,6965900.0
1484524800.0,15.48,15.99,3727900.0
1484611200.0,15.47,15.65,10408900.0
1484697600.0,15.5,16.05,8041600.0
1484784000.0,15.82,16.09,8650900.0
1484870400.0,15.68,16.08,10790000.0
1485129600.0,15.73,16.0,13059300.0
1485216000.0,15.79,16.39,11361300.0
1485388800.0,16.13,16.44,13707800.0
1485475200.0,16.44,16.69,9142900.0
1485734400.0,16.44,16.71,6981100.0
1485820800.0,16.03,16.46,11259900.0
1485907200.0,15.96,16.23,13739900.0
1485993600.0,16.21,16.41,14397000.0
1486080000.0,15.87,16.4,14904400.0
1486339200.0,16.22,16.74,8649200.0
1486425600.0,16.45,16.77,22675600.0
1486512000.0,16.74,17.14,19190300.0
1486598400.0,16.7,17.23,19841800.0
1486684800.0,17.07,17.55,20909500.0
1486944000.0,17.16,17.45,8900500.0
1487030400.0,17.11,17.54,12666200.0
1487116800.0,17.16,17.42,25432500.0
1487203200.0,17.42,18.07,16519400.0
1487289600.0,17.66,18.2,9358300.0
1487548800.0,17.47,17.77,4371300.0
1487635200.0,17.71,17.92,9371500.0
1487721600.0,17.8,18.05,9963400.0
1487808000.0,17.83,18.07,16222800.0
1487894400.0,17.65,18.28,6325700.0
1488326400.0,17.49,17.79,8557100.0
1488412800.0,17.55,17.81,8540600.0
1488499200.0,17.32,17.63,6311400.0
1488758400.0,17.44,17.74,8302500.0
1488844800.0,17.48,17.83,7707800.0
1488931200.0,17.27,17.75,8613400.0
1489017600.0,17.08,17.41,8938300.0
1489104000.0,17.01,17.34,9380600.0
1489363200.0,17.13,17.57,6517000.0
1489449600.0,17.31,17.62,8717300.0
1489536000.0,17.38,17.72,14240500.0
1489622400.0,17.19,17.64,13725300.0
1489708800.0,17.19,17.62,19815300.0
1489968000.0,16.83,17.5,11808700.0
1490054400.0,16.66,17.09,15885600.0
1490140800.0,16.4,17.06,8560100.0
1490227200.0,16.54,17.0,8663700.0
1490313600.0,16.53,16.82,6511700.0
1490572800.0,16.62,16.92,6198500.0
1490659200.0,16.61,17.01,9647900.0
1490745600.0,16.74,17.05,7876200.0
1490832000.0,16.88,17.27,10169300.0
1490918400.0,16.89,17.3,9540300.0
1491177600.0,16.7,17.02,11315300.0
1491264000.0,16.67,17.01,9662000.0
1491350400.0,16.86,17.13,9207000.0
1491436800.0,16.64,17.19,10279500.0
1491523200.0,16.5,16.85,9013900.0
1491782400.0,16.53,16.96,12953900.0
1491868800.0,16.53,16.87,11541400.0
