1484784000.0,12335.45,12525.0,803721.0
1484870400.0,12402.85,12590.35,746051.0
1485129600.0,12472.1,12662.8,731314.0
1485216000.0,12542.15,12731.05,919062.0
1485388800.0,12614.25,12801.65,738901.0
1485475200.0,12680.4,12859.35,575023.0
1485734400.0,12724.15,12910.5,910382.0
1485820800.0,12767.35,12954.3,856470.0
1485907200.0,12808.95,12985.35,832992.0
1485993600.0,12831.45,13010.75,844039.0
1486080000.0,12851.75,13034.25,818726.0
1486339200.0,12870.65,13062.15,815295.0
1486425600.0,12890.9,13083.05,787044.0
1486512000.0,12903.2,13102.7,999088.0
1486598400.0,12926.85,13122.3,922473.0
1486684800.0,12935.85,13133.65,908774.0
1486944000.0,12959.2,13157.35,819260.0
1487030400.0,12981.7,13182.05,899538.0
1487116800.0,13022.5,13220.65,808141.0
1487203200.0,13064.25,13263.4,968900.0
1487289600.0,13104.8,13301.7,831716.0
1487548800.0,13149.5,13346.45,414932.0
1487635200.0,13194.95,13383.6,700177.0
1487721600.0,13226.8,13415.7,721527.0
1487808000.0,13243.2,13449.0,1088571.0
1487894400.0,13252.85,13463.7,913265.0
1488326400.0,13284.95,13484.55,445665.0
1488412800.0,13303.1,13508.65,903544.0
1488499200.0,13317.75,13525.85,912526.0
1488758400.0,13341.8,13547.9,845267.0
1488844800.0,13360.3,13565.1,795190.0
1488931200.0,13370.9,13574.55,935444.0
1489017600.0,13378.25,13581.6,1127091.0
1489104000.0,13390.65,13594.3,943836.0
1489363200.0,13399.9,13602.8,791322.0
1489449600.0,13401.0,13600.65,1032574.0
1489536000.0,13388.6,13598.8,1105615.0
1489622400.0,13386.25,13599.3,1056228.0
1489708800.0,13351.0,13574.3,1182219.0
1489968000.0,13305.45,13535.65,1282204.0
1490054400.0,13255.7,13502.15,1127761.0
1490140800.0,13191.85,13446.45,1352276.0
1490227200.0,13127.6,13388.35,1175369.0
1490313600.0,13070.35,13333.55,1027082.0
1490572800.0,13022.35,13277.1,854608.0
1490659200.0,12992.7,13247.6,970202.0
1490745600.0,12962.4,13223.8,801060.0
1490832000.0,12951.85,13207.8,918723.0
1490918400.0,12938.55,13190.05,795780.0
1491177600.0,12919.8,13169.6,776358.0
1491264000.0,12907.95,13155.85,718985.0
1491350400.0,12902.25,13154.05,1053088.0
1491436800.0,12892.65,13147.35,952129.0
1491523200.0,12881.55,13136.05,1000582.0
1491782400.0,12866.25,13123.7,908761.0
1491868800.0,12846.75,13111.2,1315700.0
1491955200.0,12843.8,13096.15,997972.0
1492041600.0,12820.7,13074.3,948628.0
1492387200.0,12814.15,13062.75,866786.0
1492473600.0,12819.75,13062.8,992737.0
1492560000.0,12829.2,13062.8,1052395.0
1492646400.0,12845.4,13072.15,1063400.0
1492992000.0,12865.15,13085.65,829268.0
1493078400.0,12877.3,13102.05,1049539.0
1493164800.0,12898.55,13116.95,1101587.0
1493251200.0,12905.95,13126.85,995340.0
1493337600.0,12912.7,13129.35,770919.0
1493683200.0,12922.95,13146.0,873182.0
1493769600.0,12939.1,13162.8,1096299.0
